uniqueID,drugName,condition,review,rating,date,usefulCount
225791,Bupropion,Depression,"""I have been on Bupropion for about two months now, and I can definitely notice a huge change. HOWEVER- My doctor prescribed me this medication and just told me to take one pill in the morning and one in the evening. But for the first week or so, I could not walk without falling over, couldn&#039;t keep up in a conversation and I felt like I was going to vomit ALL the time.  I suggest to anyone who is just starting this medication to slowly let your body get used to it. One pill a day for the first couple of days. The best piece of advice was just take the medication and unless you have suicidal thoughts, pass out, or thoughts of hurting others than just hold on for the ride. Be aware of the side effects. But this is the happiest I have been ever.""",8,23-Jun-11,4
96078,Sertraline,Depression,"""I am 23 and Zoloft has changed my life! I got postpartum after my first baby and did not think I was gonna make it. Hours after taking my first 25mg I have changed for the better. Now I take 100mg a day and life is so perfect!""",10,9-Jun-12,45
225397,Bupropion,Depression,"""This stuff has worked great for me.  No side effects other than first 6-8 weeks needed time to adjust.  Give it a full 8 weeks to kick and like you may have restored that dopamine and be back you your old self.  I took this in conjunction with 25mg DHEA/day, which I also think is an awesome OTC supplement, especially for seniors (which I do not consider myself!)  59 years old.""",10,17-Jul-15,28
64589,Sertraline,Depression,"""I&#039;ve titrated to 150mg and this medication has brought me back from the brink of disaster, along with positive thinking sertraline has allowed me to make certain decisions and make certain lifestyle changes to help my depression and anxiety ease to the point of near &#039;normalcy&#039;""",10,21-Jan-16,19
95773,Sertraline,Depression,"""I&#039;m 19 and Zoloft has been a LIFESAVER for me! I&#039;ve had very bad generalized anxiety, social anxiety, panic attacks, and mild depression. I recently had been on Xanax then Klonopin as needed, but I felt as if those types of medications wouldn&#039;t help me in the long run. I&#039;ve been on 25 mg of Zoloft for a month and a half, and I feel WONDERFUL! The horrible, disabling anxiety I once had is almost nonexistent, and my depression melted away! My mood is stabilized, I have a lot of energy, focusing on school work is a synch, and I interact with others with confidence. Yes, I feel like a totally renewed, cleansed person with a constant sense of motivation! Zoloft saved my life! Little to no side effects either. Very mild antidepressant.""",10,10-Sep-14,238
96046,Sertraline,Depression,"""I am 22 year old female and taking Zoloft for social anxiety. About a day after starting this medication I began clenching my jaw really tight. My jaw starting aching after a couple of days because of the clenching. I had a panic attack on the train 3 days after starting this. I had nausea and a loss of appetite. The medicine did not really ease my symptoms in fact I would get random occurrences where I would feel extremely nervous and find it difficult to breath. My breathing became very shallow. I am weaning myself off it after 40 days on it.""",2,11-Jan-13,50
225674,Bupropion,Depression,"""I am a dancer and for the past 5 years I have struggled with anorexia and bulimia.  I began noticing signs of depression as early as 13.  I felt hopeless, unloved, unworthy and extremely alone.  After 5 years I decided that I needed to change. In the spring I got a bi-weekly therapist and saw a physician and got a prescription for Wellbutrin. Within two weeks the therapist herself determined that I would be fine and no longer needed therapy. I have not had one bulimic episode since.  I went from leading a reclusive, regimented life to a fun-filled, exciting one.  I made many new friends and went from feeling so low that no one could possibly love me to finding the love of my life. Get help; this medicine changed my life!""",10,18-Dec-12,239
95688,Sertraline,Depression,"""This medication works great for depression, even at lower doses (50mg). It generally makes you happier, but only after a few weeks. In the first week it may make you more depressed (and anxious). It started working in the third week for (moderate) depression.""",10,4-Dec-14,45
64717,Sertraline,Depression,"""Initially I took pills late in the night.  My side effects were tummy rumbling and gas, it was hard to get up from bed in the morning, I woke up during the night sometimes shaky and suicidal thoughts, anxiety  with compulsive body movement.  Although you do not really know whether you would have experience this or more without the medicine anyway. Tried to change to take pill in the morning but did not work out well for me. Back to pill in the evening and now life is better and more predictable.  I noticed mornings were bad but improved as day progressed so slowly shifted time to early, first 8PM, 7PM, etc, until I moved the worst part to night and I find easier to get up and start the day.""",8,10-Oct-15,16
64372,Sertraline,Depression,"""I&#039;d been doing very well after I quit drinking and illicite drugs over 10 years the my mother came down with cancer and I helped her through hospice and besides physical health problems I was diagnosed with depression. The dr put me on the 50 mgs generic zoloft and I didn&#039;t emediately feel a change but my fellow workers at my job did first and asked if I&#039;m alright? Your not getting angry anymore. It&#039;s helped for about 5 years as my wife and I have been going through some serious medical problems of getting older.  About a month ago I would just start breaking out in tears as I would be driving the car of at home watching TV for no apperent reason I could find. I asked my doctor if increasing it would help and it has after about 3 days!""",10,15-Sep-16,12
225594,Bupropion,Depression,"""I&#039;ve been on Wellbutrin in combination with Prozac for almost a year now. When I began Wellbutrin, for the first couple of months I felt like I was on speed. I would constantly shake and my heart rate was pretty fast. For the first couple of months, I experienced very large mood swings that led to me making very irrational decisions. Despite this, I continued taking it, and after about 3 months I wasn&#039;t so shaky or moody anymore. When I began Wellbutrin I weighed about 115 pounds, and I lost 15 pounds over the course of 2 months on Wellbutrin, and have been stabilized at 100 ever since. Wellbutrin has caused me to be more energetic, happy, friendly. I definitely recommend it.""",8,30-Sep-13,122
